country,question_id,dimension,question,query_no,query,search_language,rank,title,url,snippet,published_date,provider
Estonia,P4,Policy,"Does the national strategy/policy include an action plan with measures to be implemented in the open data field?

For Explanation:
If yes, please briefly describe the main measures described by the action plan.",2,Eesti riiklik avatud andmete strateegia ja rakendusplaan,Estonian,4,EESTI: TARKVARA PROGRAMMEERIMIS- JA NÕUSTAMISTEENUSED IT- JA ANDMETEADUSTÖÖD,https://riigihanked.riik.ee/rhr/api/public/v1/notice/4144246/html,"# EESTI: TARKVARA PROGRAMMEERIMIS- JA NÕUSTAMISTEENUSEDIT- JA ANDMETEADUSTÖÖD
...
1. Hankija
...
Pealkiri
...
IT- ja andmeteadustööd
...
Kirjeldus: Raamhanke eesmärk on sõlmida mitme osapoolega raamleping Bürokrati, riikliku mobiiliäpi (mRiik) ja keeletehnoloogia komponentide analüüsi-, arendus-, hooldus-, testimis- ja andmeteadustöödeks.
...
Menetluse liik: Avatud
...
Menetluskorra kirjeldus: Avatud hankemenetlus
...
Lisateave: Hankija ei jaga riigihanget osadeks ja sõlmib raamlepingu kõikide edukaks tunnistatud pakkumuse esitanud pakkujatega. See tagab hankijale eesmärgi tõhusaima tulemuse ning rahaliste vahendite otstarbeka ja säästliku kasutamise.
...
Kirjeldus: Raamhanke eesmärk on sõlmida mitme osapoolega raamleping Bürokrati, riikliku mobiiliäpi (mRiik) ja keeletehnoloogia komponentide analüüsi-, arendus-, hooldus-, testimis- ja andmeteadustöödeks.
...
1.6 Üld
...
Hankeprojekt, mida rahastatakse täielikult või osaliselt ELi vahenditest
...
Hanke suhtes kohaldatakse riigihankelepingut (GPA)
...
Lisateave: Hankija ei jaga riigihanget osadeks ja sõlmib raamlepingu kõikide edukaks tunnistatud pakkumuse esitanud pakkujatega. See tagab hankijale eesmärgi tõhusaima tulemuse ning rahaliste vahendite otstarbeka ja säästliku kasutamise.
...
Organisatsioon, mis annab lisateavet hankemen
...
use kohta: Riigi Infosüsteemi Amet
...
Raamlepingute maksimaalne maksumus selles hankemenetluses: 20 000 000 EUR
...
## 8. Organisatsioonid
...
Teate liik
...
Lepingu sõlmimise või kontsessiooni andmise teade – üldkord",,exa
Estonia,P4,Policy,"Does the national strategy/policy include an action plan with measures to be implemented in the open data field?

For Explanation:
If yes, please briefly describe the main measures described by the action plan.",2,Eesti riiklik avatud andmete strateegia ja rakendusplaan,Estonian,5,EESTI: ANDMETEENUSED ANDMEAIDA PILVETEENUSE OSTMINE,https://riigihanked.riik.ee/rhr/api/public/v1/notice/4431838/html,"# EESTI: ANDMETEENUSEDANDMEAIDA PILVETEENUSE OSTMINE
...
Lepingu sõlmimise või kontsessiooni andmise teade – üldkord
...
## 1. Hankija
...
Ametlik nimi: AKTSIASELTS EESTI LOTO
...
Ostja õiguslik vorm: Avalik-õiguslik isik
...
Hankija tegevus: Vaba aeg, kultuur ja religioon
...
## 2. Menetlus
...
Pealkiri: Andmeaida pilveteenuse ostmine
...
Kirjeldus: Hanke eesmärgiks on andmeaida pilveteenuse ostmine hanke tehnilises kirjelduses toodud tingimustel. The purpose of the procurement is the purchase of the cloud service of the data warehouse under the conditions specified in the technical description of the procurement.
...
Lepingu olemus: Teenused
...
## 5. Osa
...
Pealkiri: Andmeaida pilveteenuse ostmine
...
Kirjeldus: Hanke eesmärgiks on andmeaida pilveteenuse ostmine hanke tehnilises kirjelduses toodud tingimustel. The purpose of the procurement is the purchase of the cloud service of the data warehouse under the conditions specified in the technical description of the procurement.
...
### 5.1.2 Lepingu täitmise asukoht
...
Riik – jaotus (NUTS): Põhja-Eesti (EE001)
...
Riik: Eesti
...
### 5.1.6 Üldine teave
...
Hankeprojekt, mida ei rahastata ELi vahenditest
...
### 5.1.7 Strateegilised hanked
...
### 5.1.15 Meetodid
...
### 5.1.16 Lisateave, vahendamine ja läbivaatamine
...
Vahendusorganisatsioon: Riigihangete vaidlustuskomisjon
...
Organisatsioon,
...
lisateavet hankemenetluse kohta
...
AKTSIASELTS EESTI LOTO
...
## 6. Tulemused
...
## 8. Organisatsioonid
...
TSIASELTS EESTI LOTO
...
Riik: Eesti
...
Riik: Eesti
...
Riik: Eesti
...
## 11. Teave teate kohta
...
Teate liik: Lepingu sõlmimise või kontsessiooni andmise teade – üldkord",,exa
Estonia,P4,Policy,"Does the national strategy/policy include an action plan with measures to be implemented in the open data field?

For Explanation:
If yes, please briefly describe the main measures described by the action plan.",2,Eesti riiklik avatud andmete strateegia ja rakendusplaan,Estonian,6,"EESTI: TURU- JA MAJANDUSUURINGUD, AVALIKU ARVAMUSE UURINGUD JA STATISTIKA STATISTILINE ANDMEBAAS (STATISTICAL INFORMATION SERVICE) 2",https://riigihanked.riik.ee/rhr/api/public/v1/notice/4207626/html,"# EESTI: TURU- JA MAJANDUSUURINGUD, AVALIKU ARVAMUSE UURINGUD JA STATISTIKASTATISTILINE ANDMEBAAS (STATISTICAL INFORMATION SERVICE) 2
...
Lepingu sõlmimise või kontsessiooni andmise teade – üldkord
...
## 1. Hankija
...
## 2. Menetlus
...
Pealkiri: Statistiline andmebaas (Statistical information service) 2
...
Kirjeldus: Statistilise ja analüütilise andmeteenuse tellimine Välisministeeriumile.
...
Menetluse liik: Avatud
...
Menetluskorra kirjeld
...
Avatud hankemenetlus
...
Peamine liigitus (cpv): 79300000 Turu- ja majandusuuringud, avaliku arvamuse uuringud ja statistika
...
## 5. Osa
...
Pealkiri: Statistiline andmebaas (Statistical information service) 2
...
Kirjeldus: Statistilise ja analüütilise andmeteenuse tellimine Välisministeeriumile.
...
Peamine liigitus (cpv): 79300000 Turu- ja majandusuuringud, avaliku arvamuse uuringud ja statistika
...
5.1
...
4 Uu
...
Hankija jätab endale õiguse teha töövõtjalt täiendavaid oste,
...
on kirjeldatud siin: Pooltel on õigus kokku leppida teenuse tellimises ja tasu maksmises ka järgneva 12 kuu osas, sealjuures on pooltel õigus muuta järgneva 12 kuu teenuse hinda kuni 10%.
...
## 6. Tulemused
...
lmitud lepingute
...
## 11. Teave teate kohta
...
Teate liik: Lepingu sõlmimise või kontsessiooni andmise teade – üldkord",,exa
Estonia,P4,Policy,"Does the national strategy/policy include an action plan with measures to be implemented in the open data field?

For Explanation:
If yes, please briefly describe the main measures described by the action plan.",2,Eesti riiklik avatud andmete strateegia ja rakendusplaan,Estonian,7,Eesti: Tarkvara programmeerimis- ja nõustamisteenused Majandustegevuse registri arendus ja hooldus,https://riigihanked.riik.ee/rhr/api/public/v1/notice/4632938/html,"# Eesti: Tarkvara programmeerimis- ja nõustamisteenusedMajandustegevuse registri arendus ja hooldus
...
Pealkiri: Majandustegevuse registri arendus ja hooldus
...
Kirjeldus: Raamlepingu sõlmimine ühe tarkvara arenduspartneriga Majandustegevuse registri arendus- ja hooldustööde teostamiseks.
...
Lisateave: Hankija ei jaota hanget osadeks lähtuvalt lepingu eseme olemusest ning sellega kaasnevate tööde eripärast. Soetatav tarkvaralahendus on funktsionaalselt terviklik ning koostoimiv, mistõttu osadeks jaotamine on ebamõistlik sest lisab täiendavaid kulusid, administratiivset koormust ja ajalisi riske eesmärkide saavutamisel. Hankija vähendab hanget osadeks jaotamata jättes projekti või selle osade õigeaegset valmimist ohustavaid riske, millega kaasneb oht, et arendustööd ei mahu kavandatud eelarve raamidesse. Kui taotleja soovib tutvuda Majandustegevuse registri funktsionaalsusega, siis tuleb tal esitada hankijale vastav taotlus riigihangete registri kaudu.
...
gevuse registri are
...
ja hoold
...
Kirjeldus: Raamlepingu sõlmimine ühe tarkvara arenduspartneriga Majandustegevuse registri arendus- ja hooldustööde
...
Lisateave: Hankija ei jaota hanget osadeks lähtuvalt lepingu eseme olemusest ning sellega kaasnevate tööde eripärast. Soetatav tarkvaralahendus on funktsionaalselt terviklik ning koostoimiv, mistõttu osadeks jaotamine on ebamõistlik sest lisab täiendavaid kulusid, administratiivset koormust ja ajalisi riske eesmärkide saavutamisel. Hankija vähendab hanget osadeks jaotamata jättes projekti või selle osade õigeaegset valmimist ohustavaid riske, millega kaasneb oht, et arendustööd ei mahu kavandatud eelarve raamidesse. Kui taotleja soovib tutvuda Majandustegevuse registri funktsionaalsusega, siis tuleb tal esitada hankijale vastav taotlus riigihangete registri kaudu.
...
### 5.1.7 Strateegilised hanked
...
### 5.1.8 Ligipääsetavuse kriteeriumid
...
### 5.1.9
...
ifitseerimistingimused
...
### 5.1.10
...
amise kriteeriumid
...
### 5.1.11 Hankedokumendid
...
### 5.1.12 Hanke tingimused
...
ise tingimused
...
esitamine
...
### 5.1.16 Lisateave, lepitus ja vaidlustus
...
Organisatsioon
...
lisateavet hankemenetluse kohta: Keskkonnaministeeriumi Infotehnoloogiakeskus
...
isteeriumi
...
otehnoloogi
...
## 10. Muudatus
...
Muudatuste",,exa
Estonia,P4,Policy,"Does the national strategy/policy include an action plan with measures to be implemented in the open data field?

For Explanation:
If yes, please briefly describe the main measures described by the action plan.",2,Eesti riiklik avatud andmete strateegia ja rakendusplaan,Estonian,8,Html,https://riigihanked.riik.ee/rhr/api/public/v1/notice/3945633/html,"Eesti - Tarkvara arendusteenused - Pakkumuse esitamise ettepanek „Kutselise kalapüügi registri (KIR) ja kutselise kalapüügiga seotud andmete kogumiseks kasutatavate kliendirakenduste ja aruandlustarkvara arendus- ja hooldustööd“ hankes
...
Pealkiri: Pakkumuse esitamise ettepanek „Kutselise kalapüügi registri (KIR) ja kutselise kalapüügiga seotud andmete kogumiseks kasutatavate kliendirakenduste ja aruandlustarkvara arendus- ja hooldustööd“ hankes
...
Kirjeldus: Hankeobjektiks on kutselise kalapüügi registri (KIR, edaspidi register) ja kutselise kalapüügiga seotud andmete kogumiseks kasutatavate kliendirakenduste (PERK, ERS) ja aruandlustarkvara (SAP BO) arendus- ja hooldustööd. Maaeluministeerium on kutselise kalapüügi registri vastutav töötleja. Registri pidamise ja andmete kogumise, töötlemise ja analüüsi aluseks on Eesti riigisisesed ja Euroopa Liidu ühise kalanduspoliitika õigusraamistikust tulenevate kalapüügi ja kala liikumise ahela etappidega seotud andmete haldamise nõuete täitmine
...
: Avatud
...
Pealkiri: Pakkumuse esitamise ettepanek „Kutselise kalapüügi registri (KIR) ja kutselise kalapüügiga seotud andmete kogumiseks kasutatavate kliendirakenduste ja aruandlustarkvara arendus- ja hooldustööd“ hankes
...
Kirjeldus: Hankeobjektiks on kutselise kalapüügi registri (KIR, edaspidi register) ja kutselise kalapüügiga seotud andmete kogumiseks kasutatavate kliendirakenduste (PERK, ERS) ja aruandlustarkvara (SAP BO) arendus- ja hooldustööd. Maaeluministeerium on kutselise kalapüügi registri vastutav töötleja. Registri pidamise ja andmete kogumise, töötlemise ja analüüsi aluseks on Eesti riigisisesed ja Euroopa Liidu ühise kalanduspoliitika õigusraamistikust tulenevate kalapüügi ja kala liikumise ahela etappidega seotud andmete haldamise nõuete täitmine
...
Hankeid rahastatakse vähemalt osaliselt Euroopa Liidu vahenditest
...
Hanke suhtes kohaldatakse riigihankelepingut (GPA).",,exa
Estonia,P4,Policy,"Does the national strategy/policy include an action plan with measures to be implemented in the open data field?

For Explanation:
If yes, please briefly describe the main measures described by the action plan.",3,Estonia open data implementation plan government,Estonian,1,Key facts about Estonia for partners and investors – Knowledge base,https://learn.e-resident.gov.ee/hc/en-gb/articles/40427590348817-Key-facts-about-Estonia-for-partners-and-investors,"Estonia continues to be a frontrunner in digital innovation and e-governance since the late 1990s. Learn more about the history and the story of the creation of a digital society on the home page of the e-Estonia Briefing Centre. If you are interested in the story about the creation of the e-Residency programme, please visit the e-Residency website.
...
E-residents have access to a wide variety of statistical data and research, showcasing the transparency and free access to information of the digital state. This includes:
...
- Programmes focused on particular aspects of business, work and life in Estonia that can help you with finding the contacts, tools and information you need.
- Databases, repositories and other publicly available sources you can use to get detailed information about the Estonian economy, business, growth and much more.
...
Estonia has set up several programmes specific to particular aspects of
...
, focusing on investing
...
some which focus
...
Innovation Agency programmes |
| --- |
...
a governmental initiative, who works with different stakeholders to connect various sectors with the startup community. |
...
| e-Business Register | In addition to being the main gateway to creating and managing your company, the e-Business Register also offers a lot
...
useful information and query options, such as statistics. |
...
| Statistics Estonia | As the main data competence centre in Estonia, Statistics Estonia’s database includes economic indicators as well as a variety of other statistics about Estonia. They also have visualised dashboards for thematic overviews, such as economic and business sector specific overviews and much more. |
...
| Eesti Pank | The Estonian central bank publishes monthly, quarterly and annual reports on key economic indicators, as well as offering data on several other financial indicators. |
...
| Estonian Research Information System (ETIS) | Through ETIS, you can look up research publications and data as well as find overviews of Estonian research through the public database managed by the Estonian Research Agency. |",,exa
Estonia,P4,Policy,"Does the national strategy/policy include an action plan with measures to be implemented in the open data field?

For Explanation:
If yes, please briefly describe the main measures described by the action plan.",3,Estonia open data implementation plan government,Estonian,2,11 firsts from Estonia – one of the most innovative countries,https://www.e-resident.gov.ee/blog/posts/firsts-from-estonia/,"## 4. First to develop and deploy X-Road data infrastructure (2001)
...
Estonia launched its X-Road data platform in 2001, enabling secure, decentralised data exchange between public and private-sector institutions. It’s the silent infrastructure that powers Estonia’s 100% digital government.
...
X-Road supports more than 1,000 organisations directly and 50,000 indirectly, and processes over three billion queries per year. It has since been adopted by other nations seeking to replicate Estonia’s “government as a platform” model and follow the example of this most innovative country.
...
## 6. First to implement blockchain-inspired technology in government (2012)
...
In 2012, Estonia became the first country to deploy blockchain-type technology to secure public-sector data. From that year onward, all data exchanges on the X-Road platform have been cryptographically timestamped to guarantee data integrity.
...
These timestamps verify the authenticity of every transaction and system log. Because they are immutable – not even system administrators can alter or delete them – they provide a strong defence against tampering. Each user can monitor how their personal data is used: data-tracker tools built into state platforms show who accessed their information, when, and for what purpose.
...
This same infrastructure protects e-resident activity, including digital signatures and document encryption. It supports Estonia’s global reputation for secure digital governance, and explains why UN experts cite it as a model for other digitally innovative countries to emulate.
...
In 2017, Estonia became the first country to open a data embassy as part of its national digital resilience strategy. The Data Embassy is a secure data centre located in Luxembourg. It hosts backups of essential state systems and registries, ensuring digital continuity of critical services in the event of a major crisis, cyberattack or physical disruption.
...
### 2001 – X-Road national data exchange platform
...
First secure decentralised data exchange system between public and private sectors – still the backbone of Estonia’s digital services.
...
### 2012 – Blockchain-inspired tech used in government
...
First country to use blockchain-inspired technology on a national scale to verify government data integrity.
...
201
...
– First data embassy
...
Estonia backs up government data in a foreign country under its own jurisdiction – guaranteeing service continuity.",2025-12-30T21:21:46.000Z,exa
Estonia,P4,Policy,"Does the national strategy/policy include an action plan with measures to be implemented in the open data field?

For Explanation:
If yes, please briefly describe the main measures described by the action plan.",3,Estonia open data implementation plan government,Estonian,3,Secure and trusted business environment for entrepreneurs,https://www.e-resident.gov.ee/do-business-securely/,"Citizens and e-⁠residents have the right to view their personal information and see how it is used by the government via log files.
...
Since it was launched in 2014, e-Residency has been backed by the Estonian Government, to meet the needs of the world’s entrepreneurs. Estonian e-Residency remains the most popular programme of its kind, anywhere around the globe.
...
Estonia has an open business environment where all company information is publicly available. It also ranks among the best in the world for transparency, rule of law and anti-corruption. There’s no need for a local director: manage your company affairs in Estonia’s transparent and secure digital ecosystem, 24/7.
...
## Government in the cloud – backed up
...
The Estonian Government has backed up all its critical data in servers outside its borders – called the Data Embassy. This is a new and innovative concept for handling state information. It also ensures continuity of key state systems like the e-Business and identity documents registries. Data Embassy resources are under Estonian state control, secured against cyberattacks or crisis situations with KSI blockchain technology, and are capable not only providing data backups, but also operating the most critical services.",,exa
Estonia,P4,Policy,"Does the national strategy/policy include an action plan with measures to be implemented in the open data field?

For Explanation:
If yes, please briefly describe the main measures described by the action plan.",3,Estonia open data implementation plan government,Estonian,4,Avaleht | Eesti Vabariigi Valitsus,http://gov.ee/,"### How Government works?
...
Estonian Government sessions are held in the Government Session Hall of Stenbock House, where longstanding traditions meet innovative technical solutions.
...
Governance agreement Kriis.ee About Brexit President The Parliament of Estonia Estonian Legislation
...
Estonia will decouple from the Russian electricity system and join the continental European frequency area.",,exa
Estonia,P4,Policy,"Does the national strategy/policy include an action plan with measures to be implemented in the open data field?

For Explanation:
If yes, please briefly describe the main measures described by the action plan.",3,Estonia open data implementation plan government,Estonian,5,eRes jätkustrateegia - A4 - v2,https://www.e-resident.gov.ee/wp-content/uploads/2026/01/E-residentsuse-jatkustrateegia-2026-2029.pdf,"E-residentsus on kujunenud Eesti digitaalse kuvandi nurgakiviks ja oluliseks majandusmootoriks, pakkudes välismaa ettevõtjatele võimaluse luua ja hallata ettevõtteid Euroopa Liidu jurisdiktsioonis. Viimase kümnendi jooksul on programm andnud märkimisväärse panuse Eesti majandusse, tuues riiki uusi ettevõtteid, maksutulu ja investeeringuid. Samuti on e-residentsus Eesti rahvusvahelise turundamise edulugu: reklaami väärtuse ekvivalent (ingl advertising value equivalency) kogu programmi eluea jooksul on 582 miljonit eurot (lisa 1). Jätkustrateegia perioodil (2022–2025) on suudetud tun duvalt parandada uute e-residentide kvaliteeti, mida näitab nende loodud ettevõtete arvu ja maksutulu kasv (lisa 2). Eelmisel strateegiaperioodil (2022–2025) viis e-residentsuse meeskond ellu peaaegu kõik talle seatud ülesanded, samuti on ulatuslikult tegeletud riskide maandamisega. Samas on endiselt erinevatel põhjustel teostamata laiemal vastutusel olevad tootearendused, mis parandaksid kasutajakogemust. Eri põhjustel ei osutunud piisavalt teostatavaks ka teenuste paketi täiustamine. Aastatel 2022–2025 on saavutatud märkimisväärne kasv e-residentsuse meeskonna parendatud tegevuste ja protsesside abil (nt riikide mudeli loomine). Uue jätkustrateegia loomisel tehtud kvalitatiivintervjuude 1 üks peamiseid järeldusi oli, et e-residentsuse toode töötab ja sellel on jätkuvalt kasvuruumi. Siiski on ka protsesside parandamisest ja fookuse täpsustamisest tuleneval kasvul piirid ning uus kasvukõver eeldab tootearendusi. Alates e-residentsuse 2.0 valgest raamatust 2 on strateegilistes protsessides jõutud järelduseni, et olulise kasvu tooks programmile kasutajakogemust parandavad tootearendused.
...
E-residentsuse uue jätkustrateegia (2026–2029) eesmärk on parandada kasutajakogemust, täiustada teenuste paketti, parendada müügitegevust ja maandada riske, et tagada e-residentsuse jätkusuutlikkus ja usaldusväärsus. Uue strateegia keskmes on senisest veel selgema fookuse seadmine nii müügitegevuses, teenuste paketi täiustamises kui ka tootearenduses.
...
E-residentsuse jätkustrateegiaga 2022–2025 sooviti tekitada täpsem fookus ning 
selgem süsteem meeskonna töö korraldamiseks, muu hulgas riikide mudeli loomise 
kaudu, et saavutada paremini programmile seatud eesmärk: suurem maksutulu Eesti 
riigile. 
Tänu sellele kasvas sihitud riikides 
esmaste taotluste osakaal ja 
konversioonimäär: kui aastatel 
2018–2021 kehtinud strateegia 
jooksul tulnud uutest e-residentidest 
on nüüdseks ettevõtte loonud 
29,2%, siis aastatel 2022–2024 
tulnud e-residentidest on seda teinud 
37,5%. Jätkustrateegia 2022–2025 
andis tulemuse
...
kuigi taotluste arv
...
henes ja loodud 
ettevõtete
...
jäi samaks, suurenes maksutulu (lisa 2).
...
E-residentsuse strateegia põhisuunad 
Jätkustrateegias 2022–2025 olid tegevused jaotatud kolme põhisuunda ja nende taustal 
olid planeeritud ka pidevad riskide maandamise tegevused. Iga põhisuuna eesmärk oli 
klienditeekonna eri etappidel aidata potentsiaalsetel ja olemasolevatel e-residentidel 
saada paremat toodet ja teenust. 
Uues jätkustrateegias (2026–2029) keskendutakse samadele põhisuundadele. Ees 
märke ja tegevusi on kohandatud vastavalt viimastel aastatel saadud andmetele ja 
kogemustele. 
Esimese põhisuunana keskenduti müügitegevuse parendamisele, suunates 
turunduse ja äriarenduse ressursid senise vabakutsel
...
kõrval ka uute 
kliendiseg
...
. 
Põh
...
und jaotati kaheks: fookustatum ja sü
...
emsem müügi- ja turundustegevus
...
#### 2. J
...
kustrateegia 2
...
6–2029
...
E-residentsuse uue jätkustrateegia (2026–2029) keskmes on FLB-de ehk tuleviku 
suurte ettevõtete ligimeelitamine ja toetamine. Seepärast on vaja selgelt kindlaks 
määrata, milliseid ettevõtteid peetakse FLB-deks ja millised on nende vajadused.
...
E-residentsuse jätkustrateegia 2
...
25–2
...
29 keskend
...
selles etapis riikide mudeli pare
...
rakendamisele, et teha
...
alt. Oluline
...
uue jätkustrateegia
...
ustest on seotud ärianalüüsi lõimimisega olemasolevate tegevuste monito
...
E-residentsuse programm on oluline tööriist Eesti ärikeskkonna turundamisel ja siia investeeringute toomisel. Lisaks Eesti digiriigi ja ärikeskkonna üldisele tutvustamisele on
...
Turundus ja kommunikatsioon sihib ettevõtteid, kes on veel väikesed või keskmise 
suurusega ettevõtjad või iduettevõtted, kuid kellest tulevikus võiks saada FLB. Kuna FLB 
esimene faas on alati väike või keskmise suurusega ettevõtja või iduettevõte, siis on 
turunduse ja kommunikatsiooni eesmärk tabada neid ettevõtteid juba sellest etapis. 
Selleks et olla senisest dünaamil
...
um, on ä
...
FLB-dele suunatud väärtuspakkumine ja sellest tulenevad sõ
...
id Programmi pakutavad väärtuspakkumised usaldus (ingl trust), lihtsus (ingl ease), võimalus (ingl opportunity) ja kogukond (ingl community) jäävad järgmisel strateegiaperioodil samaks, kuna on end hästi tõestanud. Ka e-residentsuse väärtuspakkumine jääb samaks, see viiakse kooskõlla FLB-de näidete ja edulugudega.
...
Strateegialoome raames tehtud kvalitatiivintervjuudest joonistus selgelt välja, et e-residentsuse toode töötab endiselt ja sellel on kasvuruumi. Samas on aastate jooksul püsinud paljud probleemid kasutajateekonnal, mille tõttu võib Eesti jääda konkurentsis alla teistele riikidele, kes on samuti äärmiselt huvitatud ettevõtlusest laekuvast maksutulust.
...
E-residentsuse programmi
...
konkurent
...
Tartu 
Ülikooli magistritöö jaoks tehtud analüüs 1 on 
näidanud, et e-residentsuse saamise suju
...
protsess suurendab tõenäos
...
, et e
...
ettevõtte loomiseni, mis tähendab, et ed
...
Arvestades strateegia selgemat fookust, on ettevõtte juhtimise ja kasvatamise kliendi 
teekonna faasis tegevusi, mida tuleb edasi arendada nii e-residentsuse meeskonnas, EIS 
is kui ka koos kogukonnaga. 
Kuna e-residentsuse fookuses on FLB-d, tuleb pakkuda neile ettevõtte asutamise ja 
käitamise faasis terviklikku tuge. Kasvavate ettevõtete mured on sageli sarnased, näiteks 
olemasoleva äri hoidmine ja samal ajal agressiivne kasvamine, uute töötajate leidmine 
ning rahavoogude juhtimine. 
Pärast e-residentsuse uue jätkustrateegia valmimist on eesmärk juhatada FLB-d senisest 
selgemalt teiste EIS-i teenuste juurde (väärtuspakkumine: usaldus (ingl opportunity)). 
Samuti tuleb juhatada programmiga liitunud ettevõtted teenusepakkujate, ürituste ja 
kogukondade juurde, millest võiks neile kasu olla (väärtuspakkumine: kogukond (ingl 
community)). 

Suurt rolli mängib siin EIS-i uuendatav strateegia, mis keskendub prioriteetsete ja fookusvaldkondade tugevdamisele mission oriented innovation policy (MOIP) lähenemise kaudu. Selle raames töötatakse välja valdkonnaspetsiifilised programmid lipulaevaprojektide võimestamiseks ja sektorispetsiifiliste barjääride ületamiseks.
...
E-residentsuse
...
äriü
...
, konversioonimää
...
ning 
e-residentide rahulolu.
...
E-residentsuse
...
teel Eesti
...
Kohtumiste, ümarlaudade ja koolituste kaudu jätkab e-residentsuse meeskond tihedat 
koostööd e-residente teenindavate teenusepakkujatega. Selle eesm
...
on maandada 
programmiga seotud riske ning aegsasti selgitada välja turutrendid ja -tõrked, samuti 
töötada välja lahendused. 
U
...
● Töötada välja EIS-i teenuste paketid FLB-dele.
...
● Võtta eraldi fookusesse FLB-de vajadused ning vastavalt sellele täiendada ja laiendada teenusepakkujate valikut turuplatsil, et just nende ettevõtete vajadusi paremini katta.
...
● Tihendada koostööd erasektoriga e-residentide risk
...
fiilide ja järelevalvemeetmete täiustamisel. Kaasata teenusepakkujad riskitead
...
use suurendamise koolitustesse.
...
● Edendada e
...
vusvahelist nähtavust
...
● Luua partnerlusprogramm, kus teenusepakkujad saavad osaleda test- ja pilootprojektides, mis toetavad FLB-dele teenuste väl
...
ötamist.",,exa
Estonia,P4,Policy,"Does the national strategy/policy include an action plan with measures to be implemented in the open data field?

For Explanation:
If yes, please briefly describe the main measures described by the action plan.",3,Estonia open data implementation plan government,Estonian,6,Business Guide for e-residents,https://www.e-resident.gov.ee/wp-content/uploads/2019/11/Business-Guide-for-e-Residents-1.pdf,"Most importantly, Estonia is one of the leading countries in the world in creating and implementing e-government solutions and cyber security. 99% of Estonian residents use Internet banking services and more than 95% complete their income tax returns over the Internet. Estonia hosts both the cyber security center of NATO and the IT agency of the European Union’s IT agency.
...
Summary As you probably
...
can set up a
...
to do is submit an application through the
...
portal and wait
...
reviewed and approved. The
...
Taxation To facilitate doing business through an Estonian company, it would be good to have a basic understanding of
...
Estonian tax system, which includes
...
deadlines, thresholds and
...
requirements that may impact the company’
...
. It is also important to understand the nature of your field of activity in an international setting, because doing business across borders may
...
you to be compliant",,exa
Estonia,P4,Policy,"Does the national strategy/policy include an action plan with measures to be implemented in the open data field?

For Explanation:
If yes, please briefly describe the main measures described by the action plan.",3,Estonia open data implementation plan government,Estonian,7,"Five years of e-Residency: past, present and future",https://www.e-resident.gov.ee/blog/posts/five-years-of-e-residency-past-present-and-future/,"Importantly, Estonians (and of course e-residents too) own their own data and can see when and why anyone in government or beyond has accessed it at the eesti.ee portal.
...
This right to data provides the key to the success of Estonia’s e-governance system: trust. That is, Estonians trust the infrastructure and services provided, as well as the public and private institutions providing them, and therefore use them in a widespread manner.
...
Rest assured that improved solutions for banking and taxation are key priorities for us. Another priority is increasing pick-up locations around the world. We are discussing these topics with a wide range of stakeholders in government and business and will continue to provide all relevant updates here on the blog and on our social media channels
...
The e-Residency team and other Estonian government ministries and departments continue to implement the recommendations from the e-Residency 2.0 white paper, which was signed off by the government in August this year.
...
The white paper sets out our direction and frames our strategic priorities over the next 5 years: which are centred around technological, legal and cultural improvements to the program. Both the government of Estonia and Her Excellency the President Kersti Kaljulaid support the strategy outlined in the white paper. The President affirmed her support at e-⁠Residency’s 5th birthday gala event in Tallinn, Estonia in November.
...
Looking forward, the Ministry of Culture in Estonia has designated 2020 as the year of Digital Culture. E-⁠Residency will be actively participating in related initiatives and will be calling on e-⁠residents to get involved so stay tuned for more on this front.
...
In 2020, the e-⁠Residency team will also continue to pursue other potential future uses of e-⁠Residency for e-⁠residents. Some of these ideas are already at early stages of being discussed at the political level (e.g. digital nomad visas or the ability of e-⁠residents to register their ship on the Estonian e-ship registry), while others are still in the conceptual stage (e.g. giving e-⁠residents access to pensions, healthcare, public transport, libraries, and archives in Estonia or removing the need for the e-⁠Residency digital card).",2019-12-11T09:10:56.000Z,exa
Estonia,P4,Policy,"Does the national strategy/policy include an action plan with measures to be implemented in the open data field?

For Explanation:
If yes, please briefly describe the main measures described by the action plan.",3,Estonia open data implementation plan government,Estonian,8,e-Residency of Estonia | Apply and start an EU company online,https://www.e-resident.gov.ee/,"Backed by the Government of Estonia
...
E-Residency of Estonia is a government-issued digital identity which gives global entrepreneurs remote access to the world's most digital country. It provides the possibility to securely authenticate yourself online and sign documents using the most secure and efficient electronic signatures. Plus, the ability to start a company 100% online from anywhere.
...
Estonia was the first country to offer e-Residency, starting in 2014. It remains the most popular programme of its kind for ambitious entrepreneurial people.
...
3-8 weeksApply online and wait for approval. Then pick up your e-Residency kit, including your personal digital ID card.
...
1-2 daysUse your e-Residency ID card to register your company 100% online. Access business banking and payment solutions.
...
as long as it takesSign documents digitally, file
...
online, outsource admin and network among 40,000+ business owners within the e-Residency community.",,exa
