country,question_id,dimension,question,ground_truth_answer,generated_answer,ground_truth_answer_canonical,generated_answer_canonical,response_match,response_match_normalized,ground_truth_score,generated_score,score_difference,score_abs_difference,ground_truth_explanation,generated_justification,cosine_similarity_minilm,cosine_similarity_sbert,tfidf_similarity,jaccard_similarity,bleu_score,rouge_l_f1,confidence,evidence_sufficiency
Estonia,I9,Impact,"Have any public bodies in your country launched or performed any activities in the past year to better understand reusers' needs in order to further stimulate the reuse of open data?

For Explanation:
* If yes, which of the following activities have been performed? Please describe how the activity has helped you better stimulate reuse.
* Multiple answers are possible.",yes,yes,Yes,Yes,1,1,40.0,40.0,0.0,0.0,,"Yes, public bodies in Estonia have actively engaged in activities over the past year to better understand reusers' needs and to stimulate the reuse of open data. 1. The Ministry of Economic Affairs and Communications (MKM), together with the Information System Authority (RIA) and other partners, has been promoting open data since 2018 and conducted a short mapping exercise at the end of 2022 to assess the state of open data in public institutions. This included evaluating data management practices and specifically the needs of reusers. The mapping identified significant challenges such as knowledge and skills gaps in data management and a lack of systematic organization within institutions, with 78% of data holders not mapping reuser needs as of 2023 (S1, S2). 2. This direct attempt to analyze and map reuser needs is an important step in stimulating reuse as it highlights gaps and guides targeted interventions such as skills development, organizational support, and systemic improvements. 3. Additionally, the government has implemented strategic and operational activities—like the Estonian Open Government Partnership Action Plan 2022–2024—that emphasize co-creation, stakeholder engagement, and piloting of new approaches to promote transparency and collaboration (S6). These initiatives inherently require understanding user and reuser requirements in order to foster open data reuse effectively. Hence, the country has not only performed mapping exercises but also promoted frameworks and collaborative mechanisms that respond to user needs, thereby fostering a context conducive to increased reuse of open data.

## Sources
(1): Andmete ja tehisintellekti valge raamat 2024-2030
https://mkm.ee/sites/default/files/documents/2024-02/Tehisintellekti%20ja%20andmete%20valge%20raamat%202024-2030.pdf
(2): Eesti tegevuskava avatud valitsemise partnerluses osalemisel 2014-2016
http://avatudvalitsemine.ee/wp-content/uploads/2014/06/AVP-tegevuskava-2014-2016.pdf
(3): Untitled source
https://digikogu.taltech.ee/et/Download/86f50514-87ff-4fb1-9c79-f38c67acb919
(4): Estonia’s Digital Agenda
https://mkm.ee/media/6970/download
(5): Eesti avatud valitsemise partnerluse tegevuskava 2022–2024
https://www.riigikantselei.ee/sites/default/files/documents/2022-09/Eesti%20avatud%20valitsemise%20partnerluse%20tegevuskava%202022-2024%20%28kinnitatud%29.pdf",,,,,,,95.0,sufficient
Estonia,P1,Policy,"Is there a national open data policy in your country and, if your country is an EU Member State, does this include a national legislation for the transposition of the Open Data Directive?

For Explanation:
* If yes, please provide (1) the URL and (2) title of the policy document and (3) briefly describe.
* If ‘other’, please provide (1) a brief explanation to support your answer choice and (2) provide the URL and indicate the policy section which explicitly references open data.",yes,yes,Yes,Yes,1,1,40.0,40.0,0.0,0.0,"The Open Data Directive was adopted in Estonia as a legislative act called Public Information Act (PIA) https://www.riigiteataja.ee/en/eli/ee/510122021005/consolide/current .  This piece of legislation regulates data publishing in Estonia, including regulations regarding open data publishing, re-use of open data, high-value datasets, etc; There is also the Green Paper on Machine-Readable Open Government Data, which gives guidelines on open data publishing https://www.riha.ee/api/v1/systems/eaatv/files/cdbfa8bd-2594-8ad3-6022-ff3d3dbf6781","Yes, Estonia has a national open data policy framework that includes legal and strategic bases supporting the availability and reuse of public sector data, aligned with EU requirements including the Open Data Directive transposition.

1. Legal and policy foundation: The 'Avaandmete loomise ja avaldamise juhend' (Guide for Creating and Publishing Open Data) references key legislative elements such as the Estonian Public Information Act (Avaliku teabe seadus) and the Personal Data Protection Act (Isikuandmete kaitse seadus), providing a clear legal basis for open data release and protection. These laws create an official framework for handling public information and open data in the Estonian context (https://abi.ria.ee/teabevarav/avaandmete-loomise-ja-avaldamise-juhend).

2. Strategy and governance: The 2024–2030 'Andmete ja tehisintellekti valge raamat' (White Paper on Data and Artificial Intelligence) details Estonia's strategic approach to data governance, including open data principles and alignment with EU policies, further anchoring the national commitment to data openness and the fostering of data economy. The document indicates ongoing efforts to increase systematic management and quality of public sector data.

3. EU directive transposition: As Estonia is an EU Member State, these national legislative and policy instruments collectively support compliance with the Open Data Directive. The presence of dedicated open data portals such as opendata.riik.ee and official policy documents underscores Estonia's commitment to transposing EU requirements into national law and practice.

Overall, Estonia's combination of laws, strategic policy papers, official guidelines, and operational support establish a clear and formal national open data policy framework that meets the criteria for the question.

## Sources
(1): Andmete ja tehisintellekti valge raamat 2024-2030
https://mkm.ee/sites/default/files/documents/2024-02/Tehisintellekti%20ja%20andmete%20valge%20raamat%202024-2030.pdf
(2): Untitled source
https://digikogu.taltech.ee/et/Download/86f50514-87ff-4fb1-9c79-f38c67acb919
(3): Estonia’s Digital Agenda
https://mkm.ee/media/6970/download
(4): Eesti tegevuskava avatud valitsemise partnerluses osalemisel 2014-2016
http://avatudvalitsemine.ee/wp-content/uploads/2014/06/AVP-tegevuskava-2014-2016.pdf
(5): Eesti avatud valitsemise partnerluse tegevuskava 2022–2024
https://www.riigikantselei.ee/sites/default/files/documents/2022-09/Eesti%20avatud%20valitsemise%20partnerluse%20tegevuskava%202022-2024%20%28kinnitatud%29.pdf
(6): Avaandmete loomise ja avaldamise juhend | RIA andmevahetuse abikeskus
https://abi.ria.ee/teabevarav/avaandmete-loomise-ja-avaldamise-juhend",0.8726504445075989,0.8887572288513184,0.3703278529888208,0.0970464135021097,0.015290330796821862,0.11965811965811966,0.9,sufficient
Estonia,P13,Policy,"Is there a governance structure in place that enables the participation and/or inclusion of various open data stakeholders? 

For Explanation:
*  If yes, please briefly describe the governance structure and its operating model",yes,yes,Yes,Yes,1,1,40.0,40.0,0.0,0.0,Our community has grown and now we have around 700 people.,"Yes, Estonia has a governance structure that enables participation and inclusion of various open data stakeholders. 

1. Strategic and Legal Basis: The Eesti avatud valitsemise partnerluse (Estonian Open Government Partnership) action plans, notably from 2014-2016 and the current 2022–2024 plan (S1, S2, S3, S6), establish a clear governance framework. These documents emphasize co-creation (koosloome) principles in policy-making involving multiple stakeholders, including government agencies, civil society, and private sector partners.

2. Governance and Coordination Mechanisms: The action plans describe the creation of an ""avatud valitsemise eksperdirühm"" (open governance expert group) and other consultative bodies tasked with systematically mapping and fostering collaborative policy-making across government levels. These groups perform evaluations, guidance, and coordination roles, ensuring that the views of diverse actors are integrated in governance processes (S1, S2).

3. Operational Model: The governance model supports continuous stakeholder engagement through platforms and tools that cover the whole legislative and policy lifecycle. For example, there is a project to develop an integrated co-creation environment enabling public contributions in real-time legislative drafting and amendments (S1). Engagement also extends to the public via innovative methods like ""arvamusrännak"" (opinion travel), further facilitating inclusion (S1, S2).

Overall, Estonia’s open data governance structure is embedded within its broader open government partnership framework, operating with formal expert groups, multi-stakeholder consultations, and digital platforms designed explicitly for inclusive and participatory policy development.

## Sources
(1): Eesti avatud valitsemise partnerluse tegevuskava 2022–2024
https://www.riigikantselei.ee/sites/default/files/documents/2022-09/Eesti%20avatud%20valitsemise%20partnerluse%20tegevuskava%202022-2024%20%28kinnitatud%29.pdf
(2): Eesti tegevuskava avatud valitsemise partnerluses osalemisel 2014-2016
http://avatudvalitsemine.ee/wp-content/uploads/2014/06/AVP-tegevuskava-2014-2016.pdf
(3): Andmete ja tehisintellekti valge raamat 2024-2030
https://mkm.ee/sites/default/files/documents/2024-02/Tehisintellekti%20ja%20andmete%20valge%20raamat%202024-2030.pdf
(4): Untitled source
https://digikogu.taltech.ee/et/Download/86f50514-87ff-4fb1-9c79-f38c67acb919
(5): Avaandmete loomise ja avaldamise juhend | RIA andmevahetuse abikeskus
https://abi.ria.ee/teabevarav/avaandmete-loomise-ja-avaldamise-juhend",0.16826125979423523,0.12579451501369476,0.07938594017622382,0.008968609865470852,0.0006247427066718089,0.011331444759206798,90.0,sufficient
Estonia,P16,Policy,"To what degree do local/regional public bodies conduct open data initiatives? 

For Explanation:
* If not applicable, please explain why.",all public bodies,the majority of public bodies,All public bodies,The majority of public bodies,0,0,20.0,15.0,-5.0,5.0,,"The majority of local and regional public bodies in Estonia actively conduct open data initiatives, supported by strong strategic and implementation efforts. First, Estonia’s engagement in the Open Government Partnership (OGP) and its associated action plans for 2014–2016 and 2022–2024 explicitly prioritize open data and open governance principles across all government levels, including local municipalities (S1, S2, S3, S6). These plans emphasize co-creation, transparency, and the development of interactive, web-based toolkits designed for public service developers at all government layers, demonstrating widespread support beyond just central agencies (S1, S3). Second, the commitment to fostering a seamless open data ecosystem within local governments is evident through initiatives such as creating a unified open governance roadmap and enhancing co-creation capacities at municipal levels (S2, S6). Third, while there are some gaps in data management maturity and quality at the institutional level, the institutionalization of key standards and practices has reached a majority of public sector organizations, underscoring a broad engagement rather than a limited one (S4, S5). Collectively, this evidence indicates that open data initiatives are not limited to a few local or regional bodies but encompass most of them, reflecting a broad policy and operational commitment to open data within Estonia’s public sector.

## Sources
(1): Eesti tegevuskava avatud valitsemise partnerluses osalemisel 2014-2016
http://avatudvalitsemine.ee/wp-content/uploads/2014/06/AVP-tegevuskava-2014-2016.pdf
(2): Eesti avatud valitsemise partnerluse tegevuskava 2022–2024
https://www.riigikantselei.ee/sites/default/files/documents/2022-09/Eesti%20avatud%20valitsemise%20partnerluse%20tegevuskava%202022-2024%20%28kinnitatud%29.pdf
(3): Andmete ja tehisintellekti valge raamat 2024-2030
https://mkm.ee/sites/default/files/documents/2024-02/Tehisintellekti%20ja%20andmete%20valge%20raamat%202024-2030.pdf
(4): Untitled source
https://digikogu.taltech.ee/et/Download/86f50514-87ff-4fb1-9c79-f38c67acb919",,,,,,,85.0,sufficient
Estonia,P2,Policy,"Is there a national open data strategy in your country?

For Explanation:
* If yes, please provide (1) the URL to the strategy and (2) describe the main highlights.  
* If 'not applicable', please provide (1) a brief explanation to support your answer choice and provide (2) the URL and indicate the policy section which explicitly references objectives, actions/measures, delivery timelines etc.",yes,yes,Yes,Yes,1,1,40.0,40.0,0.0,0.0,"2024:
Last year mentioned open data action plan is now available on our webpage https://www.kratid.ee/andmehalduse-tegevused. In addition, this year we are working on creation of the data white book, outlining strategic goals for the next 5 years, including open data field (e.g. enabling access to all state data through national data portal; assigning new HVD categories; assessing risks to state security, which open data can possess, etc).
2023:
Our Open Data Action Plan was recently renewed and covers actions and strategic goals for years 2023-2024. New action plan is yet to be approved by the government, so it isn't publicly available yet. The main highlights of the plan include actions and strategies in 4 dimensions (public sector, private sector, education and legislation) with a focus on upskilling public officials, publishing open data and its quality improvement, as well as open data reuse growth. The general goals (publishing public sector data as open by default) are stipulated in the Public Information Act: https://www.riigiteataja.ee/en/eli/ee/510122021005/consolide/current. (includes the goal of fostering open access to publicly funded research data among other known principals from the OD PSI Directive). Previous Open Data and Data Management action plans for 2021-2022 are available on the national open data portal https://avaandmed.eesti.ee/instructions/action-plans-for-open-data-and-data-management-2021-2022.","Yes, Estonia has a national open data strategy reflected notably in the ""Eesti avatud valitsemise partnerluse tegevuskava 2022-2024"" (Estonian Open Government Partnership Action Plan 2022-2024). 

1. Legal and Strategic Basis: This official strategic document explicitly includes objectives and measures aimed at promoting data-driven decision-making and transparency within public governance, which are core elements of an open data strategy. The plan covers technological solutions to facilitate the use of data in policymaking and aims to integrate data transparency broadly across government institutions. 

2. Governance and Implementation: The strategy identifies responsible bodies such as the Government Office (Riigikantselei) and various ministries, detailing collaborative involvement with civil society, private sector experts, and international organizations like the OECD and European Commission. It defines specific activities, timelines (August 2022 – June 2024), and measures to strengthen data accessibility and open government principles.

3. Historical Continuity: Supporting this, earlier action plans (for example, the 2014-2016 Open Government Partnership Action Plan) emphasize open data availability, reuse principles, and associated legal mandates ensuring free access to public datasets in machine-readable formats.

4. URL and Reference: The current open data strategy framework and related implementation actions are openly published, e.g., at https://www.riigikantselei.ee/sites/default/files/documents/2022-09/Eesti%20avatud%20valitsemise%20partnerluse%20tegevuskava%202022-2024%20%28kinnitatud%29.pdf.

These elements collectively constitute a national open data strategy with clearly stated objectives, actions, and delivery timelines, satisfying the criteria for a substantive and dedicated open data strategic framework in Estonia.

## Sources
(1): Eesti avatud valitsemise partnerluse tegevuskava 2022–2024
https://www.riigikantselei.ee/sites/default/files/documents/2022-09/Eesti%20avatud%20valitsemise%20partnerluse%20tegevuskava%202022-2024%20%28kinnitatud%29.pdf
(2): Untitled source
https://digikogu.taltech.ee/et/Download/86f50514-87ff-4fb1-9c79-f38c67acb919
(3): Eesti tegevuskava avatud valitsemise partnerluses osalemisel 2014-2016
http://avatudvalitsemine.ee/wp-content/uploads/2014/06/AVP-tegevuskava-2014-2016.pdf
(4): Andmete ja tehisintellekti valge raamat 2024-2030
https://mkm.ee/sites/default/files/documents/2024-02/Tehisintellekti%20ja%20andmete%20valge%20raamat%202024-2030.pdf",0.7177606225013733,0.7405088543891907,0.5182909188858364,0.1388888888888889,0.01316454339064983,0.15304347826086956,95.0,sufficient
Estonia,P22,Policy,"Do data publication plans exist at public body level?

For Explanation:
* If yes, please provide the URL and briefly highlight the key aspects covered.",yes,yes,Yes,Yes,1,1,20.0,20.0,0.0,0.0,"Public bodies have their own data publication plans, which they compile as part of their organizations' strategies and action plans (e.g One of the strategies of The Information Technology Centre of the Ministry of the Environment includes open data publication plans for every year from 2022-2025 https://envir.ee/media/5809/download )
Some public organisations apply for monetary support provided by the MoEAC for carrying out their IT projects, one of the conditions for getting the support is open data publication, which would emerge during the project or be used for the project. This way open data publication plan becomes a part of the IT project plan.","Yes, in Estonia data publication plans exist at the public body level, supported by official guidelines and strategic commitments. Specifically:

1. The ""Avaandmete loomise ja avaldamise juhend"" (Guide for Creating and Publishing Open Data) published by the RIA Data Exchange Helpdesk (https://abi.ria.ee/teabevarav/avaandmete-loomise-ja-avaldamise-juhend) explicitly addresses the needs of data owners and public sector employees responsible for planning the publication of open datasets. This document provides a structured methodology covering data publication planning, dataset release processes, as well as references the relevant legislative framework (Public Information Act and others).

2. The Estonian Open Government Partnership Action Plans (2014-2016 and 2022-2024) detail coordinated actions among government agencies to improve transparency through data publication and measurement of public services. Although these plans emphasize overall open government and data-driven governance principles, they imply organized frameworks for data publication at institutional levels.

3. Supplementary evidence from recent analyses (e.g., the 2023 overview by the Ministry of Justice and Ministry of Economic Affairs and Communications) notes that while systematic open data processes are formally in place in a minority of agencies, a majority have assigned data managers and incorporated data publication into development plans, indicating the presence of at least some formal data release planning within public bodies.

Thus, Estonia has both official guidelines and strategic policy frameworks that establish and support data publication planning at the level of individual public bodies, fulfilling the criterion for this question.

## Sources
(1): Eesti tegevuskava avatud valitsemise partnerluses osalemisel 2014-2016
http://avatudvalitsemine.ee/wp-content/uploads/2014/06/AVP-tegevuskava-2014-2016.pdf
(2): Andmete ja tehisintellekti valge raamat 2024-2030
https://mkm.ee/sites/default/files/documents/2024-02/Tehisintellekti%20ja%20andmete%20valge%20raamat%202024-2030.pdf
(3): Eesti avatud valitsemise partnerluse tegevuskava 2022–2024
https://www.riigikantselei.ee/sites/default/files/documents/2022-09/Eesti%20avatud%20valitsemise%20partnerluse%20tegevuskava%202022-2024%20%28kinnitatud%29.pdf
(4): Avaandmete loomise ja avaldamise juhend | RIA andmevahetuse abikeskus
https://abi.ria.ee/teabevarav/avaandmete-loomise-ja-avaldamise-juhend
(5): Untitled source
https://digikogu.taltech.ee/et/Download/86f50514-87ff-4fb1-9c79-f38c67acb919
(6): Värske ülevaade: Eesti avaandmete poliitika on Euroopa tipus, kuid andmete kvaliteet ja kättesaadavus vajavad kiiret järeleaitamist | Justiits- ja Digiministeerium
https://www.justdigi.ee/uudised/varske-ulevaade-eesti-avaandmete-poliitika-euroopa-tipus-kuid-andmete-kvaliteet-ja",0.696605384349823,0.8218649625778198,0.4181380219527683,0.10566037735849057,0.008980961324843937,0.11553784860557767,95.0,sufficient
Estonia,P24,Policy,"Are there processes to ensure that the open data policies/strategy previously mentioned are updated and revised as needed?

For explanation:
* If yes, please describe the process and any recent updates made to strategy/policy",yes,yes,Yes,Yes,1,1,20.0,20.0,0.0,0.0,"Our action plans cover 2-year period, which allows as to keep them up-to-date with the rapid development of technology and the level of progress public authorities make during this period.","Yes, Estonia has clear processes to ensure its open data policies and strategies are updated and revised as needed. 1. Strategic Basis: The DigiSociety Development Plan 2030 (DÜAK2030) undergoes comprehensive reviews and updates twice during its validity period, notably in early 2024 and again at the end of 2027, as confirmed by the Ministry of Economic Affairs and Communications. This includes incorporating evolving priorities such as data, artificial intelligence, digital skills, and green transition support, thereby ensuring the strategy remains aligned with emerging national and international demands. 2. Policy Update Process: The update process is formalized and supported by government decisions, evident in the recent May 2024 cabinet approval to start the development plan's revision. The process also emphasizes inclusive stakeholder engagement through workshops, interviews, and questionnaires to gather broad input, demonstrating systematic procedural mechanisms for policy revision. 3. Ongoing Renewal Efforts: The ""Data and Artificial Intelligence White Paper 2024-2030"" outlines continuous actions like regular updates of standards, guidelines, licensing terms, and enhanced practical support to data owners and users, scheduled specifically for 2024-2025. This reflects an established framework for iterative refinement and operational adaptation of open data strategy elements. This multi-level approach—periodic high-level strategy review combined with continuous guidance updates and stakeholder engagement—constitutes a robust mechanism for revising and updating open data policies in Estonia.

## Sources
(1): Eesti avatud valitsemise partnerluse tegevuskava 2022–2024
https://www.riigikantselei.ee/sites/default/files/documents/2022-09/Eesti%20avatud%20valitsemise%20partnerluse%20tegevuskava%202022-2024%20%28kinnitatud%29.pdf
(2): Arengukava uuendamine 2024 | Majandus- ja Kommunikatsiooniministeerium
https://mkm.ee/digiriik-ja-uhenduvus/digiuhiskonna-arengukava-2030/arengukava-uuendamine-2024
(3): Avaandmete loomise ja avaldamise juhend | RIA andmevahetuse abikeskus
https://abi.ria.ee/teabevarav/avaandmete-loomise-ja-avaldamise-juhend
(4): Andmete ja tehisintellekti valge raamat 2024-2030
https://mkm.ee/sites/default/files/documents/2024-02/Tehisintellekti%20ja%20andmete%20valge%20raamat%202024-2030.pdf
(5): Eesti tegevuskava avatud valitsemise partnerluses osalemisel 2014-2016
http://avatudvalitsemine.ee/wp-content/uploads/2014/06/AVP-tegevuskava-2014-2016.pdf
(6): Untitled source
https://digikogu.taltech.ee/et/Download/86f50514-87ff-4fb1-9c79-f38c67acb919",0.4736984968185425,0.6131160855293274,0.21085339414968834,0.048582995951417005,0.0009984745552501185,0.056994818652849735,95.0,sufficient
Estonia,P3,Policy,"Is there an open data policy/strategy at regional or local level?

For Explanation:
* If yes, please (1) provide the URL and (2) title of the document(s) and (3) briefly describe.",yes,no,Yes,No,0,0,20.0,0.0,-20.0,20.0,"Digital transformation is handled on all levels. There are agencies and municipalities, which include topics related to digitalization and open data in their strategies. For example The Development Strategy Tallinn 2035 (https://strateegia.tallinn.ee/) includes goals on spatial data like making them more available. Environmental Board strategy 2022–2025 (https://keskkonnaamet.ee/en/media/3613/download) has separate chapter dedecated to open data, where they underline the importance of the freely available data high of quality and its impact on boosting innovation and making informed decisions. Similar tendecies can be notices across over agencies as well.","No, there is no clear evidence of an open data policy or strategy existing specifically at the regional, local, municipal, or city levels in Estonia. The available documents primarily emphasize national-level frameworks, strategies, and initiatives. For instance, the ""Eesti avatud valitsemise partnerluse tegevuskava 2022–2024"" outlines commitments and actions for open governance and data use at the national government level without mentioning region-specific policies. Similarly, the ""Avaandmete loomise ja avaldamise juhend"" and other documents describe open data principles and practices broadly, focusing on national legislation such as the Public Information Act and data management guidelines, applying generally to public sector entities but not explicitly targeting local or regional authorities. Despite substantial national-level activity and strategic planning for open data and data governance, no distinct or separate open data policy or strategy at subordinate governmental levels is indicated in the evidence provided.

## Sources
(1): Eesti avatud valitsemise partnerluse tegevuskava 2022–2024
https://www.riigikantselei.ee/sites/default/files/documents/2022-09/Eesti%20avatud%20valitsemise%20partnerluse%20tegevuskava%202022-2024%20%28kinnitatud%29.pdf
(2): Untitled source
https://digikogu.taltech.ee/et/Download/86f50514-87ff-4fb1-9c79-f38c67acb919
(3): Eesti tegevuskava avatud valitsemise partnerluses osalemisel 2014-2016
http://avatudvalitsemine.ee/wp-content/uploads/2014/06/AVP-tegevuskava-2014-2016.pdf
(4): Andmete ja tehisintellekti valge raamat 2024-2030
https://mkm.ee/sites/default/files/documents/2024-02/Tehisintellekti%20ja%20andmete%20valge%20raamat%202024-2030.pdf
(5): Avaandmete loomise ja avaldamise juhend | RIA andmevahetuse abikeskus
https://abi.ria.ee/teabevarav/avaandmete-loomise-ja-avaldamise-juhend",0.6262909173965454,0.6288170218467712,0.2944900363890714,0.09859154929577464,0.0035696764891312463,0.09116809116809117,90.0,sufficient
Estonia,P4,Policy,"Does the national strategy/policy include an action plan with measures to be implemented in the open data field?

For Explanation:
If yes, please briefly describe the main measures described by the action plan.",yes,yes,Yes,Yes,1,1,20.0,20.0,0.0,0.0,"2024:
Last year mentioned open data action plan is now available on our webpage https://www.kratid.ee/andmehalduse-tegevused
2023:
The Open Data Action plan 2023-2024 includes concrete actions divided into quarters for the next two years in a four main categories - public sector, private sector, education and legislation. Activities include, but are not limited to, upskilling public officials, further developments of the national open data portal, events, communication, support of the open data projects, support of open data publication and its reuse etc.","Yes, Estonia’s national strategy includes an action plan with specific measures for open data. This is demonstrated clearly by the “Eesti avatud valitsemise partnerluse tegevuskava 2022–2024” (Estonian Open Government Partnership Action Plan 2022–2024), which outlines concrete activities aimed at enhancing data-driven decision-making within public administration. For instance, it plans the development of a technological solution to integrate data-supported decision-making into policy processes, with milestones such as prototype delivery by March 2023 and subsequent solution iterations by mid-2024, involving various ministries, government agencies, NGOs, and international partners like OECD and the European Commission.

Additionally, the action plan is implemented through coordinated efforts led by the Government Office and involves transparency, cooperation, and accountability principles. The plan is actively monitored and publicly reported at least biannually.

Earlier action plans like the Open Government Partnership Action Plan 2014–2016 also included measures related to creating interactive toolkits for public service development and mapping public services in machine- and human-readable formats, underscoring a continued commitment to open data measures.

Furthermore, broader policy documents such as the ""Andmete ja tehisintellekti valge raamat 2024-2030"" (White Paper on Data and AI 2024-2030) outline strategic alignments and integration with overarching national development strategies, ensuring open data and data governance are embedded within multi-year frameworks.

Together, these documents form a structured approach to implementing open data policies through concrete actions, timelines, and stakeholder engagement, fully meeting the criteria of having an operational action plan with clear measures.

## Sources
(1): Eesti tegevuskava avatud valitsemise partnerluses osalemisel 2014-2016
http://avatudvalitsemine.ee/wp-content/uploads/2014/06/AVP-tegevuskava-2014-2016.pdf
(2): Andmete ja tehisintellekti valge raamat 2024-2030
https://mkm.ee/sites/default/files/documents/2024-02/Tehisintellekti%20ja%20andmete%20valge%20raamat%202024-2030.pdf
(3): Untitled source
https://digikogu.taltech.ee/et/Download/86f50514-87ff-4fb1-9c79-f38c67acb919
(4): Eesti avatud valitsemise partnerluse tegevuskava 2022–2024
https://www.riigikantselei.ee/sites/default/files/documents/2022-09/Eesti%20avatud%20valitsemise%20partnerluse%20tegevuskava%202022-2024%20%28kinnitatud%29.pdf",0.7164771556854248,0.7754131555557251,0.4012527988731359,0.10887096774193548,0.00758622545741697,0.12177985948477753,0.95,sufficient
France,I1,Impact,"Do you have a definition of open data reuse in your country?
 
For Explanation:
* If yes, please specify it.",Yes,no,Yes,No,0,0,20.0,0.0,-20.0,20.0,"In France, according to a broad definition that is commonly accepted, « reuse » refers to the use of public data by third parties for purposes other than the public service mission for which the data was produced or received (this definition has been recalled in the legal guide provided by the French open data team : https://guides.data.gouv.fr/guides-open-data/guide-juridique/reutilisateurs-de-donnees/respecter-les-conditions-de-reutilisation). This definition directly stems from the Code of Relations between the Public and the Administration : « Public information contained in documents communicated or published by the administrations mentioned in the first paragraph of documents communicated or published by the administrations mentioned in the first paragraph of article L.300-2 may be used by any person who wishes to do so for purposes other than those of the public service mission for which the documents were produced or received. » (https://www.legifrance.gouv.fr/codes/article_lc/LEGIARTI000033219044)

This definition is similar to the PSI Directive definition : « Public sector bodies collect, produce, reproduce and disseminate documents in order to fulfill their public service mission. The use of these documents for other purposes constitutes reuse ».

The complexity and the need to clarify the definition of reuse has been emphasised in the literature, particularly with respect to research data, a key issue being the distinction between use and reuse. Besides that definition, more restrictive approaches have also emerged : some consider that only perennial uses of data are reuses while others consider any use of data as reuse. In our day to day operations, any exploitation of data in order to obtain information is considered as reuse, whether this exploitation is freely accessible or not : following that definition, a use of private data or a data journalist’s work to prepare for an investigation will be considered as reuse.","No, there is no explicit or near-explicit official definition of open data reuse in France. The available French sources, including the official data.gouv.fr impact reports and related evaluations, discuss how open data generates value when citizens, researchers, public agents, and companies reutilize data to create new usages or enhance existing services. However, these texts do not offer a formal definition of 'open data reuse' as a concept. They primarily frame the impact of open data according to categories like social, governmental, economic, and environmental effects based on international reports (e.g., Open Data Maturity report). While reuse is clearly acknowledged as a central element to generating impact, the literature explicitly states that no national, European, or global common definition of the impact—or by extension the reuse—is available. Without an explicit articulation or adoption in official methodology, policy, or monitoring documents from the cited sources, there is no formal definition of open data reuse documented for France.

## Sources
(1): Impact des données ouvertes 1/6
https://www.data.gouv.fr/posts/impact-des-donnees-ouvertes-1-6
(2): POUR UNE ACTION PUBLIQUE TRANSPARENTE ET COLLABORATIVE
https://www.etalab.gouv.fr/wp-content/uploads/2018/04/PlanOGP-FR-2018-2020-VF-FR.pdf
(3): Impact des données ouvertes 2/6
https://www.data.gouv.fr/posts/impact-des-donnees-ouvertes-2-6-1
(4): Impact des données ouvertes 3/6
https://www.data.gouv.fr/posts/impact-des-donnees-ouvertes-3-6-1
(5): Quelles actualités pour les données ouvertes en 2024 ?
https://www.data.gouv.fr/posts/quelles-actualites-pour-les-donnees-ouvertes-en-2024",0.6544727087020874,0.7884047627449036,0.4034140683489258,0.13725490196078433,0.010468480199340336,0.12392426850258176,95.0,sufficient
France,I10,Impact,"Have any public bodies in your country developed any systematic way of gathering reuse cases?

For Explanation:
* If yes, please provide a brief explanation of the process: How does the gathering happen?",Yes,yes,Yes,Yes,1,1,20.0,20.0,0.0,0.0,"The national open data platform data.gouv.fr allows anyone who reuses open data to publish their reuse work on the portal, and link it to reused datasets (https://www.data.gouv.fr/fr/pages/onboarding/reutilisateurs/#referencer). It has been thought as the best way to systematically gather reuse cases in one consolidated catalogue : to this day 4300+ reuses have already been published on the portal. The French open data team is working on engaging more reusers to share their work. For instance, it runs social media campaigns calling for reusers to declare their reuse work and publish it on data.gouv.fr : https://www.linkedin.com/feed/update/urn:li:activity:7316010914124615680.","Yes, public bodies in France have developed systematic methods of gathering reuse cases, particularly within the cultural sector and local government levels. 1. In the cultural sector, a survey was conducted involving twenty institutions which systematically collected information on reuses and reuse royalties based largely on declarative data from the institutions themselves, allowing a categorized understanding of different types of data reuse in culture. This exercise reflects a structured process rather than isolated collection. 2. At the territorial level, the ""Mission Data et territoires"" report documents numerous use cases mobilized by local governments across various government priority areas. These cases are gathered and analyzed systematically to inform policy recommendations and enhance data use in public services, showing a recurring and methodical approach to collecting reuse examples. 3. This structured collection enables insight into different reuse types, impacts, and supports comprehensive reporting and policy alignment. Thus, multiple public bodies engage in routine, systematic collection and reporting of data reuse cases to monitor impact and guide data-driven public action.

## Sources
(1): RAPPORT
https://www.culture.gouv.fr/Media/Thematiques/Innovation-numerique/Folder/rapport-open-data
(2): RAPPORT
https://www.culture.gouv.fr/mc/content/download/94768/file/201312_Rapport_Open_Data_Culturel.pdf?inLanguage=fre-FR&version=1
(3): Filières REP
https://www.ecologie.gouv.fr/sites/default/files/documents/REP%20-%20Rapport%20annuel%202025%20de%20la%20CIFREP_0.pdf
(4): Rapport de la mission Data et territoires
https://www.transformation.gouv.fr/files/ressource/Rapport_Mission_Data_Territoires.pdf?v=1701943687
(5): Rapport de la mission Data et territoires
https://www.transformation.gouv.fr/files/ressource/Rapport_Mission_Data_Territoires.pdf",0.6742127537727356,0.6262363195419312,0.3582069311652595,0.08653846153846154,0.005004181148277859,0.10880829015544043,95.0,sufficient
